odom_x, odom_y, odom_theta, stamp, 
0.428011417388916, 0.3560201823711395, 0.7990236944616682, 1732746004.644645, 
0.43438056111335754, 0.3626127541065216, 0.7988427927229118, 1732746004.7356086, 
0.4413427412509918, 0.3698573112487793, 0.7989664656917012, 1732746004.8357103, 
0.44850975275039673, 0.3772493302822113, 0.7987681598637498, 1732746004.9338188, 
0.45635491609573364, 0.3853446841239929, 0.7995412212073575, 1732746005.044624, 
0.46278631687164307, 0.39185255765914917, 0.8001803384703612, 1732746005.1356142, 
0.4698026776313782, 0.3991420567035675, 0.799390538418225, 1732746005.2337384, 
0.476637065410614, 0.4061031937599182, 0.7999921041459634, 1732746005.3345263, 
0.48429790139198303, 0.4140327572822571, 0.7997061200311912, 1732746005.4446523, 
0.4905591607093811, 0.4205229878425598, 0.7989333517132693, 1732746005.535653, 
0.4976009726524353, 0.42769086360931396, 0.7988162516534695, 1732746005.6345906, 
0.504581093788147, 0.4349542558193207, 0.7983201592602213, 1732746005.735176, 
0.5122731924057007, 0.44267868995666504, 0.7991996996548355, 1732746005.8437204, 
0.5183342695236206, 0.4489505887031555, 0.7981817375491405, 1732746005.9346657, 
0.5253679752349854, 0.45613881945610046, 0.797942871605045, 1732746006.0347326, 
0.5321698784828186, 0.46331509947776794, 0.7980357853859749, 1732746006.1350183, 
0.5398851633071899, 0.47110944986343384, 0.798888542035557, 1732746006.2446666, 
0.5460092425346375, 0.47754600644111633, 0.7982808826214826, 1732746006.3346677, 
0.5531657338142395, 0.48485758900642395, 0.8002044854228858, 1732746006.434758, 
0.5599818825721741, 0.4918990731239319, 0.800418065735973, 1732746006.535199, 
0.5675263404846191, 0.49976876378059387, 0.8002966056154479, 1732746006.644663, 
0.5737306475639343, 0.5063002705574036, 0.7997612181406443, 1732746006.7356267, 
0.5807392001152039, 0.5135833621025085, 0.7997772529975273, 1732746006.83468, 
0.5877283811569214, 0.5205815434455872, 0.7990551203709758, 1732746006.9352067, 
0.595352053642273, 0.5283216238021851, 0.7970869385527033, 1732746007.0447638, 
0.6016480326652527, 0.534695565700531, 0.7948023589169927, 1732746007.1346529, 
0.6087116599082947, 0.541895866394043, 0.7975749217624923, 1732746007.2346592, 
0.6152127385139465, 0.5490078926086426, 0.8347737331253822, 1732746007.3350327, 
0.6224914789199829, 0.5570189356803894, 0.8754625329291819, 1732746007.4446633, 
0.6282424330711365, 0.5639044046401978, 0.8927499801238851, 1732746007.5346718, 
0.6345260739326477, 0.5716568827629089, 0.9157374446106928, 1732746007.6346831, 
0.6403489708900452, 0.5794734358787537, 0.9404365368029345, 1732746007.7348757, 
0.6469050645828247, 0.5885156989097595, 0.9690313531712992, 1732746007.8447301, 
0.6520248055458069, 0.5956775546073914, 0.9915713605520169, 1732746007.9346914, 
0.6573289036750793, 0.60420823097229, 1.0151555586130407, 1732746008.0346668, 
0.6625670194625854, 0.6128435134887695, 1.0644539272685902, 1732746008.1347814, 
0.6676527261734009, 0.6224432587623596, 1.1118330179663212, 1732746008.2446964, 
0.6715186238288879, 0.630142867565155, 1.1440860054391977, 1732746008.334703, 
0.6753185987472534, 0.6393120288848877, 1.1768046383565316, 1732746008.4356341, 
0.6790496706962585, 0.6484866738319397, 1.2085371846470818, 1732746008.534893, 
0.6827629208564758, 0.6588238477706909, 1.245206622762904, 1732746008.644732, 
0.6855651140213013, 0.667452335357666, 1.2767715895898528, 1732746008.7347035, 
0.6882217526435852, 0.6770287156105042, 1.3218838559103037, 1732746008.8346643, 
0.6906177401542664, 0.6864722967147827, 1.3622534274944678, 1732746008.9347215, 
0.6926287412643433, 0.6970242261886597, 1.402846311333258, 1732746009.0447085, 
0.6940385103225708, 0.7057098746299744, 1.4386015935406231, 1732746009.1346993, 
0.6951938271522522, 0.7154302000999451, 1.481352768507959, 1732746009.234697, 
0.6960173845291138, 0.7255557179450989, 1.5237273039484565, 1732746009.3348196, 
0.6962093114852905, 0.736474871635437, 1.5664261387409624, 1732746009.4448218, 
0.6961981654167175, 0.7456656098365784, 1.593937617947919, 1732746009.5346916, 
0.695594847202301, 0.7555339336395264, 1.6253772385585512, 1732746009.6347084, 
0.6952396035194397, 0.7654232978820801, 1.6505778504785205, 1732746009.735579, 
0.6942520141601562, 0.7765017151832581, 1.6759309326274376, 1732746009.8446949, 
0.6931743621826172, 0.7855352163314819, 1.6951841981398552, 1732746009.9356964, 
0.691949188709259, 0.7953343987464905, 1.709916685386137, 1732746010.0347717, 
0.6904938220977783, 0.8050957322120667, 1.7209888782075533, 1732746010.1351943, 
0.6887473464012146, 0.8155837655067444, 1.7244056644857146, 1732746010.2447233, 
0.6871918439865112, 0.8245804905891418, 1.7276183447166702, 1732746010.3348417, 
0.6855445504188538, 0.8344100117683411, 1.7335017167828277, 1732746010.4346812, 
0.6837576627731323, 0.8441058397293091, 1.7366133271511275, 1732746010.5349941, 
0.6820225715637207, 0.8547723293304443, 1.7384757760068013, 1732746010.6449919, 
0.6806104779243469, 0.8638620376586914, 1.7333275280758447, 1732746010.735744, 
0.6790918111801147, 0.8734211921691895, 1.7232031409547075, 1732746010.8347566, 
0.6781803965568542, 0.8828924894332886, 1.7156659989726442, 1732746010.934847, 
0.676872730255127, 0.8939473032951355, 1.710070985166446, 1732746011.0449398, 
0.6758373379707336, 0.902908444404602, 1.7004927220061783, 1732746011.1357179, 
0.6743344068527222, 0.9155940413475037, 1.6493012024938285, 1732746011.2350113, 
0.6744630336761475, 0.9251248836517334, 1.5674223293335534, 1732746011.3355932, 
0.6749535202980042, 0.9347681403160095, 1.5049177996559013, 1732746011.444851, 
0.6757848262786865, 0.943435549736023, 1.463371519831735, 1732746011.535828, 
0.6770223379135132, 0.95301753282547, 1.4254952085897052, 1732746011.6319923, 
0.6788064241409302, 0.9629813432693481, 1.3834157146266528, 1732746011.7346938, 
0.6815908551216125, 0.9736486077308655, 1.3306756660258496, 1732746011.845111, 
0.6836769580841064, 0.9820767045021057, 1.2958486855642968, 1732746011.9359233, 
0.6865270137786865, 0.991628885269165, 1.2609055723091491, 1732746012.0347967, 
0.6907941699028015, 1.0025439262390137, 1.1872938263508048, 1732746012.1354952, 
0.6948891878128052, 1.012196660041809, 1.1222705925772503, 1732746012.2450778, 
0.6985065937042236, 1.0191428661346436, 1.0830051300391246, 1732746012.3353806, 
0.7029107213020325, 1.0272953510284424, 1.0416494448235252, 1732746012.4317348, 
0.7079693675041199, 1.035897970199585, 1.0024590920135066, 1732746012.5320992, 
0.7139235734939575, 1.0450942516326904, 0.9663858975277744, 1732746012.6413438, 
0.7168350219726562, 1.0493905544281006, 0.9675345974886629, 1732746012.6915991, 
0.7247431874275208, 1.0605281591415405, 0.9714567265539206, 1732746012.831076, 
0.7301788330078125, 1.0686323642730713, 0.967371689470418, 1732746012.9324055, 
0.7361950874328613, 1.0774959325790405, 0.9602843473030233, 1732746013.0397727, 
0.7419918179512024, 1.0853954553604126, 0.9449044635225833, 1732746013.1398497, 
0.7473242878913879, 1.0924084186553955, 0.9458956780164628, 1732746013.229784, 
0.7529585957527161, 1.1001917123794556, 0.9428141811883372, 1732746013.3306777, 
0.7596891522407532, 1.109094262123108, 0.9388595466747559, 1732746013.439764, 
0.7653695344924927, 1.1169646978378296, 0.9342745535101997, 1732746013.539761, 
0.7708429098129272, 1.1242613792419434, 0.9297246463156722, 1732746013.6297138, 
0.776963472366333, 1.1322317123413086, 0.9268248832267366, 1732746013.7308927, 
0.7838628888130188, 1.1413508653640747, 0.925097054703285, 1732746013.8449054, 
0.7895088195800781, 1.1483657360076904, 0.9218735278005354, 1732746013.934749, 
0.7955797910690308, 1.1562577486038208, 0.9165221484213448, 1732746014.0347245, 
0.8014705777168274, 1.1637945175170898, 0.9042680565752397, 1732746014.1348257, 
0.8083745241165161, 1.1723086833953857, 0.8933660007490788, 1732746014.2447891, 
0.8141934871673584, 1.1790555715560913, 0.8868190754550003, 1732746014.3347943, 
0.8206762671470642, 1.1864714622497559, 0.8787358773563869, 1732746014.434717, 
0.8270483016967773, 1.1938996315002441, 0.8695227490806207, 1732746014.5372708, 
0.8342013359069824, 1.202161431312561, 0.8553617227067728, 1732746014.6447713, 
0.8402549624443054, 1.208742380142212, 0.8446029275617976, 1732746014.7347643, 
0.8469386696815491, 1.2159096002578735, 0.8353849768570848, 1732746014.8347337, 
0.8538112640380859, 1.2231907844543457, 0.8262545819029743, 1732746014.9366968, 
0.8613795042037964, 1.2310712337493896, 0.8165446751513024, 1732746015.0448031, 
0.867459237575531, 1.2374292612075806, 0.8102764838989593, 1732746015.1347988, 
0.874451220035553, 1.2447526454925537, 0.7998550698063502, 1732746015.2347353, 
0.8813325762748718, 1.2514055967330933, 0.7919668093067621, 1732746015.3310182, 
0.8895447850227356, 1.2591947317123413, 0.7864586648503268, 1732746015.4447746, 
0.8957854509353638, 1.2652027606964111, 0.7798602595575785, 1732746015.5348039, 
0.902640163898468, 1.2721672058105469, 0.7744304300864153, 1732746015.6348047, 
0.9094605445861816, 1.2788119316101074, 0.7680062774180767, 1732746015.7309477, 
0.9177329540252686, 1.2864744663238525, 0.7631912015134699, 1732746015.844817, 
0.9243858456611633, 1.2926108837127686, 0.7600986059008239, 1732746015.9348173, 
0.9316187500953674, 1.2993190288543701, 0.75515233738631, 1732746016.0347488, 
0.9383937120437622, 1.3058236837387085, 0.7512657526029681, 1732746016.1308465, 
0.9467594027519226, 1.3135358095169067, 0.7489774741936429, 1732746016.2457964, 
0.9534032344818115, 1.3198504447937012, 0.7465925832437238, 1732746016.3348062, 
0.9608120322227478, 1.3266196250915527, 0.7451671051242695, 1732746016.4347553, 
0.9678916931152344, 1.3331577777862549, 0.7443832687401043, 1732746016.5326467, 
0.9761806130409241, 1.3408582210540771, 0.744829964373104, 1732746016.6458285, 
