odom_x, odom_y, odom_theta, stamp, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152581904915684e-07, 1732746874.403043, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152580979432363e-07, 1732746874.5003543, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152581945537021e-07, 1732746874.610634, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152576617710186e-07, 1732746874.702913, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152562984127156e-07, 1732746874.804525, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152563380982477e-07, 1732746874.9015713, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152554088140765e-07, 1732746875.0109644, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152545345763047e-07, 1732746875.1030715, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152523231036374e-07, 1732746875.2044983, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152524013354604e-07, 1732746875.300697, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.15251912219617e-07, 1732746875.4113832, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152514900156131e-07, 1732746875.5019813, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152521690642881e-07, 1732746875.6025383, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.768327670995784e-07, 1732746875.7025506, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.768316032016204e-07, 1732746875.812458, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.7683113877178875e-07, 1732746875.9019186, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.7683110831935684e-07, 1732746876.002527, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.7683091554483695e-07, 1732746876.1025858, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.7683009364140753e-07, 1732746876.2123258, 
-4.111306139975568e-08, 4.835290923210778e-08, -4.768299810335359e-07, 1732746876.3019578, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152480838197206e-07, 1732746876.402546, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152491850111363e-07, 1732746876.5026212, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152510318388821e-07, 1732746876.6124198, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152526884910828e-07, 1732746876.702635, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152535310555214e-07, 1732746876.8025422, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152543325810752e-07, 1732746876.9026446, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152545424502892e-07, 1732746877.012319, 
-6.16695956523472e-08, 7.252936740087534e-08, -7.152540938068652e-07, 1732746877.1025937, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536718176394189e-07, 1732746877.202561, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536722229509905e-07, 1732746877.2525513, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536726229600246e-07, 1732746877.6025488, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536718310153093e-07, 1732746877.6515868, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536717899530831e-07, 1732746877.7016234, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536709572429995e-07, 1732746877.7932231, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536704385664785e-07, 1732746877.9026048, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536692157036005e-07, 1732746878.0019324, 
-8.222612279951136e-08, 9.670583267507027e-08, -9.536677377725584e-07, 1732746878.102645, 
8.660851744934916e-05, -8.040926331887022e-05, 0.000891448011814977, 1732746878.193582, 
0.005917983129620552, 0.000297416903777048, 0.03910185204431212, 1732746878.3016784, 
0.015982670709490776, 0.0008191819069907069, 0.09146050695833782, 1732746878.4025614, 
0.025521675124764442, 0.002020397689193487, 0.14632143290450683, 1732746878.5026422, 
0.03536225110292435, 0.003242308972403407, 0.19941384471351595, 1732746878.611784, 
0.04388701915740967, 0.005106405355036259, 0.24196780304662768, 1732746878.7026124, 
0.052606988698244095, 0.007368719205260277, 0.2918395900443842, 1732746878.8025694, 
0.06185697764158249, 0.0100259305909276, 0.34179609849279996, 1732746878.902586, 
0.07016756385564804, 0.01298831682652235, 0.3865772344532233, 1732746878.9921875, 
0.07963116466999054, 0.016682742163538933, 0.4412934086915247, 1732746879.1018443, 
0.0884690061211586, 0.02070416696369648, 0.4925147126228977, 1732746879.2025726, 
0.09652194380760193, 0.02525659091770649, 0.5412154131280971, 1732746879.3025954, 
0.10328327864408493, 0.02950162999331951, 0.5864445119076517, 1732746879.3923101, 
0.11189732700586319, 0.03525562584400177, 0.6416813266140102, 1732746879.5026236, 
0.11939860880374908, 0.04086551070213318, 0.69157945446883, 1732746879.6026309, 
0.12321851402521133, 0.044010888785123825, 0.7167131179186866, 1732746879.652572, 
0.12958268821239471, 0.04960055276751518, 0.759457643282287, 1732746879.74167, 
0.14075897634029388, 0.060592543333768845, 0.8056520362772872, 1732746879.9018207, 
0.14661435782909393, 0.06727787852287292, 0.830714330166836, 1732746880.0025802, 
0.14999905228614807, 0.07081995904445648, 0.8459895929817766, 1732746880.0525773, 
0.15550585091114044, 0.07721718400716782, 0.870011029773695, 1732746880.1426492, 
0.16497273743152618, 0.08906880021095276, 0.9029811667639631, 1732746880.3030357, 
0.17070995271205902, 0.0964272990822792, 0.9208240470050542, 1732746880.4026449, 
0.17368239164352417, 0.10009729862213135, 0.9279844435608994, 1732746880.4526389, 
0.1783336102962494, 0.10664407163858414, 0.9387446473004843, 1732746880.541695, 
0.18721792101860046, 0.11900901049375534, 0.9571185119185565, 1732746880.7016544, 
0.19243384897708893, 0.12647180259227753, 0.9661638455171773, 1732746880.802612, 
0.1951330453157425, 0.1302996128797531, 0.9701341239490152, 1732746880.8520591, 
0.19952456653118134, 0.13731221854686737, 0.980024557591488, 1732746880.9426906, 
0.2075832486152649, 0.14995147287845612, 1.0289647558240858, 1732746881.103211, 
0.21200482547283173, 0.15787291526794434, 1.0490736881744411, 1732746881.2025957, 
0.21434925496578217, 0.16188208758831024, 1.0588299872774247, 1732746881.2525928, 
0.22133582830429077, 0.17509493231773376, 1.092469027948161, 1732746881.4118104, 
0.2227392941713333, 0.17761081457138062, 1.09972938638745, 1732746881.4419808, 
0.22713319957256317, 0.18685507774353027, 1.1226753628290496, 1732746881.551674, 
0.23320607841014862, 0.20030774176120758, 1.1501812278192998, 1732746881.70263, 
0.23507027328014374, 0.2037372887134552, 1.1453822492404622, 1732746881.7428036, 
0.23942416906356812, 0.2114359736442566, 1.1226970589102854, 1732746881.8417482, 
0.2461518943309784, 0.22395363450050354, 1.104095446438337, 1732746882.0025983, 
0.24832339584827423, 0.22794534265995026, 1.103033744824013, 1732746882.0526278, 
0.2555104196071625, 0.2406664788722992, 1.0868721221760766, 1732746882.2117991, 
0.2566477656364441, 0.2425706535577774, 1.0844569112792688, 1732746882.2389004, 
0.2618878483772278, 0.251552551984787, 1.066525679490674, 1732746882.3546553, 
0.2688106596469879, 0.26295676827430725, 1.0439893505217894, 1732746882.5016603, 
0.27072811126708984, 0.266054630279541, 1.038011336657136, 1732746882.5416589, 
0.2755798399448395, 0.2737995684146881, 1.0403463752758664, 1732746882.6416843, 
0.27756690979003906, 0.2779391407966614, 1.057614978493855, 1732746882.6919136, 
0.2805197536945343, 0.28263217210769653, 1.076536992350568, 1732746882.7517748, 
0.2846796214580536, 0.2907123863697052, 1.0855092994616289, 1732746882.8516946, 
0.2886517345905304, 0.2983206808567047, 1.1001076273996544, 1732746882.9418058, 
0.29264238476753235, 0.3065696656703949, 1.1176943903697112, 1732746883.0393498, 
0.3036484122276306, 0.32720860838890076, 1.1044529336405242, 1732746883.2977653, 
0.3057379424571991, 0.3310411274433136, 1.1033647868983945, 1732746883.3458092, 
0.3126387894153595, 0.34388768672943115, 1.1061542913378282, 1732746883.5021453, 
0.3170909285545349, 0.351889431476593, 1.1021279660487677, 1732746883.6026251, 
0.3213519752025604, 0.3596931993961334, 1.0956156658633636, 1732746883.702664, 
0.3252151310443878, 0.3669457733631134, 1.0931419850942876, 1732746883.7916572, 
0.32952582836151123, 0.3763820230960846, 1.1159298965100968, 1732746883.9022348, 
0.3334439694881439, 0.384346604347229, 1.1424018586925895, 1732746883.998629, 
0.33535781502723694, 0.38848966360092163, 1.1499407191157134, 1732746884.0466557, 
0.340830534696579, 0.40144529938697815, 1.177008676843334, 1732746884.1969297, 
0.34416893124580383, 0.40929046273231506, 1.1970251486180115, 1732746884.286964, 
0.34821075201034546, 0.41944822669029236, 1.2433078521197962, 1732746884.4026353, 
0.3512672781944275, 0.42801448702812195, 1.2827881558391705, 1732746884.5026631, 
0.3534584045410156, 0.4361118674278259, 1.3088644816280253, 1732746884.5924735, 
0.35589486360549927, 0.44609835743904114, 1.3366358381297203, 1732746884.7023711, 
0.35808348655700684, 0.45506587624549866, 1.3670034151385528, 1732746884.801655, 
0.36001265048980713, 0.4643062353134155, 1.4054859004068974, 1732746884.9036932, 
0.36179426312446594, 0.4753151535987854, 1.438616874398025, 1732746885.012154, 
0.3623476028442383, 0.48279866576194763, 1.457345738840734, 1732746885.0924478, 
0.3632059693336487, 0.4930664300918579, 1.4802909067283023, 1732746885.2026494, 
0.3639654517173767, 0.5022878050804138, 1.5006700835861775, 1732746885.303668, 
0.36401745676994324, 0.5059782266616821, 1.5084410669726678, 1732746885.3418126, 
0.364559143781662, 0.5207202434539795, 1.5386004410247722, 1732746885.5018225, 
0.3649813234806061, 0.5297554135322571, 1.5489644221720624, 1732746885.6026504, 
0.36512747406959534, 0.5388460755348206, 1.5591197531794145, 1732746885.697694, 
0.3650760054588318, 0.5476505160331726, 1.5710058002865193, 1732746885.792063, 
0.3648443818092346, 0.5578522682189941, 1.5816596495325566, 1732746885.9022071, 
0.3649170398712158, 0.5674498081207275, 1.588467951578043, 1732746886.0016549, 
0.3649709224700928, 0.5766294002532959, 1.5948453524713033, 1732746886.097734, 
0.3646950125694275, 0.5856944918632507, 1.6004595307238734, 1732746886.192134, 
0.3647119700908661, 0.5955872535705566, 1.603041534790138, 1732746886.302622, 
0.3647399842739105, 0.605159342288971, 1.606460498155161, 1732746886.4016583, 
0.36477938294410706, 0.61384516954422, 1.607657992435021, 1732746886.497689, 
0.3646361231803894, 0.6248719692230225, 1.6074324377840954, 1732746886.61305, 
0.3650456964969635, 0.6319906115531921, 1.6057363974284975, 1732746886.6930044, 
0.36494696140289307, 0.6419658660888672, 1.6034395589196275, 1732746886.8016636, 
0.36476221680641174, 0.6507964134216309, 1.6027718242290245, 1732746886.8977067, 
0.3646361827850342, 0.6599063277244568, 1.600384634686615, 1732746886.9917085, 
0.36519885063171387, 0.6691319942474365, 1.538653520105293, 1732746887.0930853, 
0.365935355424881, 0.6792969107627869, 1.4501137502005363, 1732746887.201689, 
0.3670247197151184, 0.6873028874397278, 1.4160072935456023, 1732746887.298697, 
0.3686842620372772, 0.6951348185539246, 1.3817842540997105, 1732746887.391796, 
0.3705245554447174, 0.7045711278915405, 1.3343115059816533, 1732746887.503191, 
0.37311625480651855, 0.7132542729377747, 1.285349443269909, 1732746887.601717, 
0.37588828802108765, 0.721041738986969, 1.1972715228756807, 1732746887.6986961, 
0.3806334137916565, 0.7324407696723938, 1.095072036323293, 1732746887.7918522, 
0.3855708837509155, 0.742462694644928, 1.028825206141405, 1732746887.8926733, 
0.39044708013534546, 0.7505343556404114, 0.9950766507837857, 1732746888.001687, 
0.3958166241645813, 0.7585219740867615, 0.9555198406954272, 1732746888.0988426, 
0.4011289179325104, 0.7658809423446655, 0.9170400190857199, 1732746888.1917431, 
0.4078671932220459, 0.7746334671974182, 0.8716674201010349, 1732746888.3022614, 
0.4141649901866913, 0.7820891737937927, 0.8453454541052703, 1732746888.4016764, 
0.42057546973228455, 0.7892259955406189, 0.8380270174379266, 1732746888.499728, 
0.4265512228012085, 0.7958102226257324, 0.8299742615857456, 1732746888.5923555, 
0.43280503153800964, 0.8025974631309509, 0.8197580221226711, 1732746888.689814, 
0.44060686230659485, 0.8107836246490479, 0.8075043454040689, 1732746888.8016908, 
0.44732385873794556, 0.8176669478416443, 0.8009241523275361, 1732746888.8997827, 
0.45501378178596497, 0.8255125284194946, 0.8014252556742566, 1732746889.0098407, 
0.46117594838142395, 0.8318542242050171, 0.8021649578106134, 1732746889.102878, 
0.46800756454467773, 0.8389170169830322, 0.8015267940814993, 1732746889.2026372, 
0.47445008158683777, 0.8457650542259216, 0.7996072009253603, 1732746889.299817, 
0.48082488775253296, 0.8520592451095581, 0.7992362182268287, 1732746889.3923335, 
0.4876662790775299, 0.8588697910308838, 0.7997650245684685, 1732746889.489703, 
0.49546918272972107, 0.8667885065078735, 0.7991502172719429, 1732746889.6021342, 
0.5021674633026123, 0.8736717104911804, 0.798564529133122, 1732746889.7004967, 
0.5097801089286804, 0.8813432455062866, 0.7961553199624671, 1732746889.8105798, 
0.5151751637458801, 0.8869910836219788, 0.7932058372072422, 1732746889.8901613, 
0.5229542851448059, 0.8947980403900146, 0.7913438263958855, 1732746890.0030591, 
0.5297926068305969, 0.901669442653656, 0.7896089482272212, 1732746890.1013534, 
0.537418007850647, 0.9093573093414307, 0.786991699804136, 1732746890.210816, 
0.5433140397071838, 0.9147248864173889, 0.7855559271950344, 1732746890.2912302, 
0.5509373545646667, 0.9223710298538208, 0.7833949155043041, 1732746890.4035065, 
0.5580114722251892, 0.9290885925292969, 0.7838228796646696, 1732746890.501648, 
0.5656169652938843, 0.9367308020591736, 0.7824070740970793, 1732746890.6108968, 
0.5720678567886353, 0.9432483315467834, 0.7818095318734004, 1732746890.7020628, 
0.5788195133209229, 0.9500013589859009, 0.781271793969658, 1732746890.8030405, 
0.585706353187561, 0.9567543268203735, 0.7824281111385233, 1732746890.9019392, 
0.5923434495925903, 0.9634345769882202, 0.7823013911376089, 1732746890.9939952, 
0.5999425053596497, 0.9710475206375122, 0.7827841434385595, 1732746891.1029725, 
0.6070920825004578, 0.9779704213142395, 0.7830184403832743, 1732746891.203664, 
0.6141421794891357, 0.9846998453140259, 0.7831198381850899, 1732746891.3012974, 
0.6218754053115845, 0.9923959374427795, 0.7832051243156725, 1732746891.4118996, 
0.6280508041381836, 0.9987429976463318, 0.7831838870290434, 1732746891.5034664, 
0.6348807215690613, 1.005707859992981, 0.7834507298420834, 1732746891.6037214, 
0.641686737537384, 1.012473225593567, 0.7828827268760654, 1732746891.7017748, 
0.6482253670692444, 1.0189664363861084, 0.7824524164411214, 1732746891.7933526, 
0.6553663611412048, 1.026030421257019, 0.7835701641265301, 1732746891.8917785, 
0.6631221175193787, 1.0336277484893799, 0.7848553575280252, 1732746892.0017288, 
0.6700963377952576, 1.0404516458511353, 0.783503321693055, 1732746892.101774, 
0.6777468323707581, 1.048162817955017, 0.7836151167474138, 1732746892.2120907, 
0.6841888427734375, 1.0544475317001343, 0.7850309554988594, 1732746892.3030837, 
0.6911972761154175, 1.0614336729049683, 0.7845160603290662, 1732746892.4017363, 
0.6981557011604309, 1.0683456659317017, 0.7838934324781888, 1732746892.5017583, 
0.7058610916137695, 1.0760393142700195, 0.7832642165281961, 1732746892.6124303, 
0.7120310664176941, 1.0823482275009155, 0.7845006319971038, 1732746892.7032347, 
0.7191668748855591, 1.0892713069915771, 0.7845006319973302, 1732746892.8017437, 
0.726238489151001, 1.096252679824829, 0.7837724733385791, 1732746892.902766, 
0.7327343821525574, 1.1024075746536255, 0.7843098933675565, 1732746892.993343, 
0.7402110695838928, 1.1098861694335938, 0.7846182817576673, 1732746893.1031015, 
0.7473223805427551, 1.1168227195739746, 0.7849934611954217, 1732746893.2017596, 
0.7542081475257874, 1.1236252784729004, 0.7845846602004731, 1732746893.302835, 
0.7604155540466309, 1.1300323009490967, 0.78521798381804, 1732746893.3935003, 
0.7681990265846252, 1.1377040147781372, 0.7853941089161547, 1732746893.5033195, 
0.7750707864761353, 1.144562840461731, 0.7852253062034463, 1732746893.601746, 
0.782137393951416, 1.1516711711883545, 0.7852892211409858, 1732746893.702799, 
0.7897997498512268, 1.1592923402786255, 0.786472531608644, 1732746893.8128164, 
0.7961483001708984, 1.1653845310211182, 0.7865334008128234, 1732746893.9031825, 
0.8031906485557556, 1.172215461730957, 0.7859120635800493, 1732746894.001796, 
0.8102898597717285, 1.1792140007019043, 0.7845117960349608, 1732746894.1027763, 
0.8179611563682556, 1.1866731643676758, 0.7857905648463926, 1732746894.2135782, 
0.8243264555931091, 1.19309401512146, 0.7858700911973008, 1732746894.3031132, 
0.8312859535217285, 1.2002043724060059, 0.7859975503078798, 1732746894.401757, 
0.8382143378257751, 1.2070879936218262, 0.7866194588089696, 1732746894.5027785, 
0.8458670973777771, 1.214797854423523, 0.7866196012616806, 1732746894.6135247, 
0.8517124056816101, 1.2203669548034668, 0.7870441191463374, 1732746894.6935153, 
0.8598434925079346, 1.2281520366668701, 0.7876658713804713, 1732746894.8026948, 
0.8665767312049866, 1.234951376914978, 0.7871316832977308, 1732746894.9029372, 
0.8729901313781738, 1.2409861087799072, 0.7879281341937324, 1732746894.9939868, 
0.8799735307693481, 1.2480322122573853, 0.7871308819923113, 1732746895.0935047, 
0.8877500891685486, 1.255900502204895, 0.7871669882476658, 1732746895.2027693, 
0.8943949937820435, 1.2628217935562134, 0.7871671307267893, 1732746895.3028142, 
0.9021626114845276, 1.2704499959945679, 0.7877644626539994, 1732746895.4129496, 
0.908157467842102, 1.2768651247024536, 0.7877644626539994, 1732746895.5027308, 
0.9153525233268738, 1.2839998006820679, 0.7900286304166959, 1732746895.6027718, 
0.922511100769043, 1.2909966707229614, 0.7908222599509425, 1732746895.7027948, 
0.929210364818573, 1.2974809408187866, 0.7888375531531329, 1732746895.7938168, 
0.9380773901939392, 1.305100679397583, 0.7175064713942224, 1732746895.9035451, 
0.945591151714325, 1.3114343881607056, 0.630973927176332, 1732746896.0027797, 
0.9526441693305969, 1.3167622089385986, 0.5775712550615946, 1732746896.1027968, 
0.9598222970962524, 1.3213653564453125, 0.5299749023593122, 1732746896.1933205, 
0.9699732661247253, 1.327043056488037, 0.4608241448178248, 1732746896.3029194, 
0.981189489364624, 1.3319789171218872, 0.3832631905448352, 1732746896.402781, 
0.9938905239105225, 1.3366833925247192, 0.28830044514220476, 1732746896.5028307, 
1.004290223121643, 1.3402334451675415, 0.2549088104434802, 1732746896.6131775, 
1.0120940208435059, 1.342358946800232, 0.26472334344134607, 1732746896.7034972, 
1.021586537361145, 1.344666600227356, 0.25373241216940035, 1732746896.8027856, 
1.0310540199279785, 1.3469858169555664, 0.24890824879249862, 1732746896.902809, 
1.0398335456848145, 1.3492017984390259, 0.2489082183087096, 1732746896.9931836, 
1.0506329536437988, 1.3518486022949219, 0.26274317879199305, 1732746897.1039631, 
1.059928059577942, 1.3547594547271729, 0.2979755086959136, 1732746897.2028108, 
1.0694752931594849, 1.35780668258667, 0.35525526228777166, 1732746897.3028429, 
1.079178810119629, 1.3616092205047607, 0.4064607914909699, 1732746897.4129484, 
1.0879418849945068, 1.3653411865234375, 0.43450908442542496, 1732746897.5041406, 
1.0975992679595947, 1.368897795677185, 0.3950852190716709, 1732746897.6027951, 
1.1061697006225586, 1.3727203607559204, 0.34703133867749103, 1732746897.7028477, 
1.1157118082046509, 1.3761720657348633, 0.33697586533538604, 1732746897.8130555, 
1.124381422996521, 1.3789145946502686, 0.3147998662871879, 1732746897.9043033, 
1.1339634656906128, 1.3820160627365112, 0.28590566381560756, 1732746898.0028007, 
1.1424230337142944, 1.384695053100586, 0.2942020115997918, 1732746898.0980992, 
1.153455138206482, 1.3877803087234497, 0.29796092138020425, 1732746898.212968, 
1.1619232892990112, 1.3902815580368042, 0.2973851052633716, 1732746898.3053737, 
1.1714775562286377, 1.3931783437728882, 0.3067900225080316, 1732746898.4028072, 
1.1809245347976685, 1.396118402481079, 0.3174389620572921, 1732746898.5028567, 
1.1913422346115112, 1.3996461629867554, 0.32885855816019444, 1732746898.6134977, 
1.1989591121673584, 1.4022504091262817, 0.338435330108626, 1732746898.693468, 
1.2090548276901245, 1.4058477878570557, 0.3467853124048008, 1732746898.799808, 
1.2191007137298584, 1.4086265563964844, 0.28819257183885627, 1732746898.898833, 
1.2299847602844238, 1.4116554260253906, 0.19227121791641022, 1732746899.009315, 
1.236695408821106, 1.4130209684371948, 0.1592540702820533, 1732746899.08927, 
1.2473459243774414, 1.4151633977890015, 0.16684766343087934, 1732746899.198814, 
1.2570369243621826, 1.4167616367340088, 0.17505691056556916, 1732746899.2988446, 
1.2680714130401611, 1.4185479879379272, 0.15028690233787814, 1732746899.409324, 
1.2753275632858276, 1.4196137189865112, 0.12771136226207536, 1732746899.4887888, 
1.2861324548721313, 1.4210155010223389, 0.11028230427912135, 1732746899.5988455, 
1.2959492206573486, 1.4216936826705933, 0.04787558612868222, 1732746899.6998408, 
1.3055205345153809, 1.4218318462371826, -0.013160931759489762, 1732746899.7986424, 
1.3159099817276, 1.4215933084487915, -0.06182906951205769, 1732746899.908229, 
1.324833631515503, 1.420748233795166, -0.11081386473077151, 1732746899.9978254, 
1.334638237953186, 1.419863224029541, -0.1578954292818355, 1732746900.0978777, 
1.3437927961349487, 1.4183549880981445, -0.20267487285182753, 1732746900.194262, 
1.3534623384475708, 1.4164559841156006, -0.2520787665317073, 1732746900.2930317, 
1.3638561964035034, 1.413705825805664, -0.29212809517316807, 1732746900.4028308, 
1.3732374906539917, 1.4116058349609375, -0.25504442483087847, 1732746900.5028572, 
1.38162100315094, 1.4094517230987549, -0.20077982475507414, 1732746900.5958245, 
1.3921778202056885, 1.406609058380127, -0.21386485445931025, 1732746900.6935947, 
1.401909351348877, 1.4043890237808228, -0.24610555218416502, 1732746900.8029923, 
1.4113606214523315, 1.402116060256958, -0.23605847199020838, 1732746900.904065, 
1.419825553894043, 1.400188684463501, -0.22341653155787164, 1732746900.9929092, 
1.429634928703308, 1.3979071378707886, -0.2103007653743757, 1732746901.0932195, 
1.4405314922332764, 1.3955156803131104, -0.20918783633334226, 1732746901.2028518, 
1.450133204460144, 1.393460988998413, -0.21569405780535827, 1732746901.303862, 
1.4586968421936035, 1.3919894695281982, -0.17068731800433726, 1732746901.3928869, 
1.4693878889083862, 1.3901036977767944, -0.10967898303529719, 1732746901.5034258, 
1.4791539907455444, 1.389129638671875, -0.06162821819454835, 1732746901.602845, 
1.489155888557434, 1.3885735273361206, -0.01134697652414585, 1732746901.704867, 
1.4978313446044922, 1.3886258602142334, 0.032672138435747386, 1732746901.7926972, 
1.508396029472351, 1.3891009092330933, 0.08633827184721499, 1732746901.902824, 
1.5189440250396729, 1.3893721103668213, 0.0674403295993637, 1732746902.002845, 
1.5277317762374878, 1.3901357650756836, 0.03373776052380707, 1732746902.0989106, 
1.5368773937225342, 1.3905807733535767, 0.03575815922624309, 1732746902.1928709, 
