2.8021605014801025, 2.8822903633117676, 1.6123119113520559, 1732747562.217946, 
2.8021605014801025, 2.8822903633117676, 1.61231193057632, 1732747562.3093743, 
2.8021605014801025, 2.8822903633117676, 1.6123119210650656, 1732747562.408534, 
2.8021605014801025, 2.8822903633117676, 1.612312016276861, 1732747562.5178444, 
2.8021605014801025, 2.8822903633117676, 1.6123122740148872, 1732747562.6177099, 
2.8021605014801025, 2.8822903633117676, 1.6123122740148872, 1732747562.7095187, 
2.8021605014801025, 2.8822903633117676, 1.6123124660836792, 1732747562.8084226, 
2.8021605014801025, 2.8822903633117676, 1.6123124660836792, 1732747562.9184659, 
2.8021605014801025, 2.8822903633117676, 1.6123124660836792, 1732747563.0178397, 
2.8021602630615234, 2.8822901248931885, 1.612310552455975, 1732747563.1094882, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.20766, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.2977285, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.3985286, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.5095878, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.6076713, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.6982975, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.8177555, 
2.8021602630615234, 2.8822901248931885, 1.612310470916081, 1732747563.9090242, 
2.802159547805786, 2.882289409637451, 1.6123029749858762, 1732747564.007818, 
2.802159547805786, 2.882289409637451, 1.6123036670640025, 1732747564.1180453, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.2194781, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.3077793, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.4084525, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.517846, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.61775, 
2.8021597862243652, 2.8822896480560303, 1.6123054499352254, 1732747564.7078643, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747564.8078043, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747564.8987389, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.0183842, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.1085024, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.2084937, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.3182998, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.418555, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.508384, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.6083364, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.6989272, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.8195498, 
2.8021600246429443, 2.8822898864746094, 1.6123080135558772, 1732747565.9084082, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.0083456, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.0988953, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.2194092, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.3083844, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.4083505, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.498928, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.618938, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.7084262, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.8083522, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747566.9003162, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.0194519, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.1084092, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.2083542, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.318481, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.4194283, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.5084321, 
2.8021602630615234, 2.8822901248931885, 1.6123100516746744, 1732747567.6083617, 
2.8021597862243652, 2.8822896480560303, 1.6123051377217743, 1732747567.7038052, 
2.802159547805786, 2.882289409637451, 1.6123032150995968, 1732747567.8136835, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747567.9084094, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747568.0083654, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747568.099392, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747568.2194533, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747568.3084242, 
2.802159547805786, 2.882289409637451, 1.6123021491093346, 1732747568.4083688, 
2.8021600246429443, 2.8822898864746094, 1.6123071041101507, 1732747568.5142975, 
2.8021600246429443, 2.8822898864746094, 1.6123064426861917, 1732747568.6150112, 
2.8021600246429443, 2.8822898864746094, 1.6123058203261842, 1732747568.7124114, 
2.8021600246429443, 2.8822898864746094, 1.612305428626504, 1732747568.8043752, 
2.8021600246429443, 2.8822898864746094, 1.6123045074439677, 1732747568.9138556, 
2.8021600246429443, 2.8822898864746094, 1.6123040211422814, 1732747569.0143914, 
2.8021600246429443, 2.8822898864746094, 1.61230300997024, 1732747569.113453, 
2.8021600246429443, 2.8822898864746094, 1.6123017098719512, 1732747569.2033775, 
2.8021600246429443, 2.8822898864746094, 1.6123002447922896, 1732747569.3139865, 
2.8021600246429443, 2.8822898864746094, 1.6122998574974847, 1732747569.4136715, 
2.8021600246429443, 2.8822898864746094, 1.6123000806768204, 1732747569.5134223, 
2.8021600246429443, 2.8822898864746094, 1.6122999698048848, 1732747569.603383, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747569.712832, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747569.819962, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747569.9094553, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.0094197, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.1192508, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.219159, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.3095, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.4093971, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.5176945, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.5983074, 
2.8021600246429443, 2.8822898864746094, 1.612300045755009, 1732747570.7094727, 
2.802159309387207, 2.882289409637451, 1.6122935957244122, 1732747570.8084006, 
2.802159309387207, 2.882289409637451, 1.6122934678098702, 1732747570.9190648, 
2.802159309387207, 2.882289409637451, 1.6122928977866646, 1732747571.0141313, 
2.802159309387207, 2.882289409637451, 1.6122928977866646, 1732747571.1084442, 
2.802159309387207, 2.882289409637451, 1.6122926177546377, 1732747571.2084994, 
2.802159309387207, 2.882289409637451, 1.61229256485549, 1732747571.29884, 
2.802159309387207, 2.882289409637451, 1.6122930488815288, 1732747571.414345, 
2.802159309387207, 2.882289409637451, 1.6122931628575798, 1732747571.5094876, 
2.802159309387207, 2.882289409637451, 1.612293235461469, 1732747571.6094406, 
2.802159309387207, 2.882289409637451, 1.6122939276120694, 1732747571.7191272, 
2.802159309387207, 2.882289409637451, 1.6122949161788442, 1732747571.8154576, 
2.802159309387207, 2.882289409637451, 1.6122956819947833, 1732747571.909465, 
2.802159309387207, 2.882289409637451, 1.6122960984113874, 1732747572.0094142, 
2.802159309387207, 2.882289409637451, 1.6122962601123414, 1732747572.0991387, 
2.802159309387207, 2.882289409637451, 1.6122964411960798, 1732747572.2148125, 
2.802159309387207, 2.882289409637451, 1.6122965890783063, 1732747572.3094923, 
2.802159309387207, 2.882289409637451, 1.6122968924344547, 1732747572.4094255, 
2.802159309387207, 2.882289409637451, 1.6122972337830372, 1732747572.5195367, 
2.802159309387207, 2.882289409637451, 1.6122972945312546, 1732747572.6150832, 
2.802159309387207, 2.882289409637451, 1.6122965509882712, 1732747572.7094986, 
2.802159309387207, 2.882289409637451, 1.6122963305111162, 1732747572.8104331, 
