odom_x, odom_y, odom_theta, stamp, 
0.0163330789655447, 0.0004848422249779105, 0.07919976513743698, 1732747269.7027283, 
0.025874238461256027, 0.0014321699272841215, 0.12867964464810588, 1732747269.8035908, 
0.034272242337465286, 0.0023440332151949406, 0.17496386578598194, 1732747269.8945086, 
0.04443197324872017, 0.004233928397297859, 0.22646969804090336, 1732747270.0028965, 
0.053356144577264786, 0.006426971405744553, 0.2761900249082614, 1732747270.102851, 
0.06242348998785019, 0.009060509502887726, 0.3267718483842788, 1732747270.2028599, 
0.07236344367265701, 0.012451542541384697, 0.3809149259955098, 1732747270.313417, 
0.07990162819623947, 0.015440834686160088, 0.4207814067535685, 1732747270.4027095, 
0.0884055569767952, 0.01919989474117756, 0.46306012615356323, 1732747270.5027878, 
0.09640318900346756, 0.023382246494293213, 0.5012506330496319, 1732747270.6027565, 
0.10584942996501923, 0.02866750955581665, 0.5362071783103068, 1732747270.712746, 
0.113100066781044, 0.033111222088336945, 0.563296538700412, 1732747270.8026683, 
0.12091411650180817, 0.03843671455979347, 0.5896792122645849, 1732747270.9027498, 
0.12873826920986176, 0.04388776049017906, 0.6170912434243807, 1732747271.0028493, 
0.13712650537490845, 0.05017825588583946, 0.6535072913033398, 1732747271.1126845, 
0.14396929740905762, 0.055448152124881744, 0.6777612661822202, 1732747271.2029252, 
0.15100155770778656, 0.06174851581454277, 0.7019573625340796, 1732747271.3027604, 
0.1577620804309845, 0.06798131763935089, 0.7247976571555036, 1732747271.4033406, 
0.1652866005897522, 0.07500983029603958, 0.7486839310530043, 1732747271.5130327, 
0.1712016463279724, 0.08100089430809021, 0.7648946833847421, 1732747271.602739, 
0.17766107618808746, 0.08751433342695236, 0.7783515189360823, 1732747271.7027829, 
0.18480350077152252, 0.09462007880210876, 0.7880529968784972, 1732747271.8129864, 
0.19151023030281067, 0.10135462880134583, 0.7972655520941678, 1732747271.9127932, 
0.19710570573806763, 0.10717973113059998, 0.8047340685538812, 1732747272.0029662, 
0.20319895446300507, 0.11391427367925644, 0.8093357771085733, 1732747272.1027749, 
0.2097334861755371, 0.12051649391651154, 0.8132045213728917, 1732747272.2036104, 
0.21696142852306366, 0.1278601735830307, 0.8150092645780034, 1732747272.3127956, 
0.2228657752275467, 0.13359354436397552, 0.8162605477092478, 1732747272.402742, 
0.22919996082782745, 0.14046382904052734, 0.817715582368913, 1732747272.502977, 
0.23565338551998138, 0.1470709890127182, 0.817715582368913, 1732747272.6034396, 
0.2413705438375473, 0.15292654931545258, 0.817142217182597, 1732747272.6928964, 
0.2481277883052826, 0.15984328091144562, 0.8160020110623238, 1732747272.804607, 
0.25455448031425476, 0.1662949025630951, 0.8146808154850647, 1732747272.9036186, 
0.2615414261817932, 0.17343969643115997, 0.8138814895601457, 1732747273.012857, 
0.26788243651390076, 0.1803703010082245, 0.8133681919762217, 1732747273.1130188, 
0.273455411195755, 0.18637880682945251, 0.8137888487592632, 1732747273.2045288, 
0.28005462884902954, 0.19309070706367493, 0.813788848759415, 1732747273.303162, 
0.28615811467170715, 0.1996643841266632, 0.8126889435019838, 1732747273.402704, 
0.2929588258266449, 0.20708632469177246, 0.8126889435019838, 1732747273.5126696, 
0.29884016513824463, 0.21308673918247223, 0.8135333659657297, 1732747273.6039088, 
0.3051105737686157, 0.21946650743484497, 0.813243904744092, 1732747273.6990488, 
0.3116533160209656, 0.22645747661590576, 0.8123181659886533, 1732747273.8026943, 
0.3187977969646454, 0.23369553685188293, 0.8123181659886533, 1732747273.9131103, 
0.32468628883361816, 0.23961801826953888, 0.8123181659886533, 1732747274.0051548, 
0.33124205470085144, 0.24604275822639465, 0.8120404124390365, 1732747274.1032078, 
0.33810147643089294, 0.2531753480434418, 0.8096626042123225, 1732747274.2136152, 
0.34464535117149353, 0.2594674229621887, 0.8096627871820863, 1732747274.3132718, 
0.35046812891960144, 0.2651045620441437, 0.8084225534953947, 1732747274.4027932, 
0.35693925619125366, 0.2713474929332733, 0.8080043644975725, 1732747274.4988317, 
0.3634656071662903, 0.2782493233680725, 0.8068768543525733, 1732747274.602814, 
0.3706100583076477, 0.285377562046051, 0.8068768543525733, 1732747274.712982, 
0.376444935798645, 0.2917413115501404, 0.8100287401055544, 1732747274.8029244, 
0.38255444169044495, 0.29864609241485596, 0.8485824458635371, 1732747274.902796, 
0.388889342546463, 0.30562520027160645, 0.8830896939324184, 1732747275.0045736, 
0.3948582410812378, 0.3136047422885895, 0.9068742647876677, 1732747275.1131005, 
0.3998437821865082, 0.32060006260871887, 0.9294018200508534, 1732747275.2027848, 
0.4050299823284149, 0.3280262053012848, 0.9541972130682992, 1732747275.2989178, 
0.4113829731941223, 0.3371453285217285, 0.9821637494495404, 1732747275.4167645, 
0.4161793291568756, 0.34461382031440735, 1.004011462800552, 1732747275.5078669, 
0.4207647144794464, 0.35257598757743835, 1.0255706489701775, 1732747275.6077762, 
0.42504364252090454, 0.35985469818115234, 1.065131864267306, 1732747275.6978302, 
0.42929646372795105, 0.36773812770843506, 1.109696558022363, 1732747275.7992218, 
0.4339619576931, 0.37763333320617676, 1.1410471826916406, 1732747275.9134433, 
0.4372948706150055, 0.3855295777320862, 1.1685376336888715, 1732747276.0027845, 
0.44064128398895264, 0.394448846578598, 1.195385355925927, 1732747276.1028106, 
0.4439913332462311, 0.40305325388908386, 1.2188945832154712, 1732747276.2036006, 
0.4472963213920593, 0.413216769695282, 1.2467835135119876, 1732747276.312843, 
0.4497617185115814, 0.42136627435684204, 1.2701648155061365, 1732747276.402786, 
0.45241954922676086, 0.43030494451522827, 1.30332386892121, 1732747276.50286, 
0.4548286199569702, 0.43997976183891296, 1.3306824142737692, 1732747276.604402, 
0.456994891166687, 0.44990915060043335, 1.3576243863481325, 1732747276.712867, 
0.45860767364501953, 0.4581790566444397, 1.3800929767484174, 1732747276.802793, 
0.4602889120578766, 0.4678778648376465, 1.4060583550845542, 1732747276.9028227, 
0.4619128406047821, 0.47752949595451355, 1.4353602307074063, 1732747277.0039876, 
0.46288231015205383, 0.48780691623687744, 1.4626726937699233, 1732747277.1128504, 
0.46370863914489746, 0.49621981382369995, 1.4804710896394435, 1732747277.202799, 
0.4642066955566406, 0.5053884387016296, 1.5004560267941296, 1732747277.3028219, 
0.4645259380340576, 0.5148184299468994, 1.5197306649410787, 1732747277.404707, 
0.46460917592048645, 0.5249967575073242, 1.5379459727790894, 1732747277.5130537, 
0.4647914171218872, 0.5334729552268982, 1.5519987494721001, 1732747277.6028023, 
0.4648036062717438, 0.5425390601158142, 1.5635928129175882, 1732747277.702828, 
0.4644525945186615, 0.5525217056274414, 1.573994528067326, 1732747277.8135102, 
0.4643855690956116, 0.562130331993103, 1.5827305282970294, 1732747277.9128582, 
0.464505136013031, 0.5705937743186951, 1.5864686760794953, 1732747278.0028076, 
0.46441271901130676, 0.5799045562744141, 1.590972481861838, 1732747278.102832, 
0.464150995016098, 0.5885728001594543, 1.595263741688852, 1732747278.198979, 
0.464145302772522, 0.5987051725387573, 1.5975736346727623, 1732747278.3143408, 
0.4639090597629547, 0.6071386933326721, 1.5985193326608658, 1732747278.4028158, 
0.46390247344970703, 0.6162427067756653, 1.5996009018050168, 1732747278.5028412, 
0.4639616310596466, 0.6263337135314941, 1.599064378512246, 1732747278.612915, 
0.46403467655181885, 0.6357918977737427, 1.5988360717655277, 1732747278.7142594, 
0.46379825472831726, 0.6441918611526489, 1.598691236116746, 1732747278.8028176, 
0.4635533094406128, 0.6535017490386963, 1.598722692899307, 1732747278.9028435, 
0.4636022448539734, 0.6624261140823364, 1.5982433404259793, 1732747278.9998677, 
0.46346548199653625, 0.6726015210151672, 1.5959097364887138, 1732747279.1140714, 
0.46341216564178467, 0.6809672117233276, 1.5958640193809308, 1732747279.202827, 
0.4630814492702484, 0.689918577671051, 1.5968098749717805, 1732747279.3028524, 
0.46305355429649353, 0.6983351707458496, 1.595959884770456, 1732747279.3995428, 
0.46299219131469727, 0.7085285782814026, 1.5945053921497523, 1732747279.5146408, 
0.46274808049201965, 0.7164375185966492, 1.5940313265355481, 1732747279.6028306, 
0.4626026749610901, 0.7256415486335754, 1.5944020882898673, 1732747279.7028608, 
0.46269527077674866, 0.7345342636108398, 1.5935521869958151, 1732747279.7998042, 
0.4627327024936676, 0.7448807954788208, 1.5929401614701233, 1732747279.914969, 
0.46264126896858215, 0.7530786991119385, 1.5927951335262023, 1732747280.0028355, 
0.4626675248146057, 0.7622519731521606, 1.5930832549646259, 1732747280.1028612, 
0.46267759799957275, 0.7724040150642395, 1.592280031722305, 1732747280.2126637, 
0.4625071883201599, 0.7798497676849365, 1.5900320469249891, 1732747280.2929323, 
0.462210476398468, 0.7900949716567993, 1.5902182378821708, 1732747280.40284, 
0.4622468948364258, 0.799510657787323, 1.5913944938043534, 1732747280.5028708, 
0.4622824192047119, 0.8093746304512024, 1.5898610116440794, 1732747280.6130147, 
0.4622000455856323, 0.8183852434158325, 1.5900244335689993, 1732747280.7110708, 
0.4623648226261139, 0.826700747013092, 1.5904776857294138, 1732747280.8038454, 
0.46232983469963074, 0.8362607359886169, 1.5901416644992552, 1732747280.9029016, 
0.46215933561325073, 0.846340537071228, 1.5883367914295408, 1732747281.0135703, 
0.46202874183654785, 0.8551858067512512, 1.5883088749272352, 1732747281.1113722, 
0.4617791175842285, 0.8637968897819519, 1.5888089358970074, 1732747281.202851, 
0.4615486264228821, 0.8728364706039429, 1.5893677345323378, 1732747281.3028743, 
0.4614435136318207, 0.8819663524627686, 1.588860274925246, 1732747281.4010758, 
0.4612043797969818, 0.8920294642448425, 1.589430316547987, 1732747281.510929, 
0.461270809173584, 0.9006026387214661, 1.5898308199681979, 1732747281.6028564, 
0.46131059527397156, 0.9100486636161804, 1.5898631453373582, 1732747281.7039156, 
0.4612688720226288, 0.919151246547699, 1.5876269268245542, 1732747281.8010197, 
0.4610486626625061, 0.9291509389877319, 1.5858272738432588, 1732747281.911393, 
0.4611676335334778, 0.9378007650375366, 1.585162346131971, 1732747282.0028632, 
0.46125680208206177, 0.9470717310905457, 1.583257851312466, 1732747282.1038892, 
0.4610941708087921, 0.9560765027999878, 1.5817659387504908, 1732747282.2026045, 
0.4610755741596222, 0.9662822484970093, 1.580946343193725, 1732747282.312192, 
0.46120959520339966, 0.9750024080276489, 1.5804263516711572, 1732747282.4028673, 
0.46136000752449036, 0.9841663241386414, 1.578995803620322, 1732747282.5039299, 
0.46145132184028625, 0.9932518601417542, 1.5788634304427809, 1732747282.6024258, 
0.4617401361465454, 1.0035823583602905, 1.5795595946780157, 1732747282.7119014, 
0.46194925904273987, 1.0119414329528809, 1.5792924511545268, 1732747282.8028722, 
0.4617651402950287, 1.0213377475738525, 1.5787164075619844, 1732747282.9059305, 
0.46194157004356384, 1.0313796997070312, 1.5803224548956438, 1732747283.0151968, 
0.4617292881011963, 1.0405514240264893, 1.580349654879192, 1732747283.1119401, 
0.46162718534469604, 1.0492836236953735, 1.580961577271545, 1732747283.204895, 
0.46150141954421997, 1.058776617050171, 1.5803488395758818, 1732747283.3059077, 
0.4615868031978607, 1.0680131912231445, 1.5819865776788118, 1732747283.4019277, 
0.4617736339569092, 1.076407790184021, 1.5819006356765386, 1732747283.4950535, 
0.46169424057006836, 1.0869319438934326, 1.5826457357234083, 1732747283.6028821, 
0.4616595506668091, 1.0961047410964966, 1.5827509110620186, 1732747283.7029154, 
0.46182578802108765, 1.1053167581558228, 1.5839475637964215, 1732747283.8030586, 
0.46146446466445923, 1.113777756690979, 1.583873023400763, 1732747283.8938365, 
0.46145012974739075, 1.123984932899475, 1.5831799558167423, 1732747284.0038874, 
0.46127182245254517, 1.1333098411560059, 1.5838442718246974, 1732747284.1029584, 
0.4612419307231903, 1.1423323154449463, 1.5846049346264441, 1732747284.2029917, 
0.461224228143692, 1.1526767015457153, 1.5832105043991807, 1732747284.3130748, 
0.46140700578689575, 1.1610333919525146, 1.5819814417728828, 1732747284.4038935, 
0.46141302585601807, 1.1701314449310303, 1.5813140761309337, 1732747284.503017, 
0.46134233474731445, 1.1795614957809448, 1.5809881342571466, 1732747284.602942, 
0.4613393247127533, 1.1901079416275024, 1.5824356779600968, 1732747284.7135909, 
0.46118247509002686, 1.1986260414123535, 1.5811220257986065, 1732747284.8040652, 
0.4609788954257965, 1.2079505920410156, 1.58121004357979, 1732747284.9029355, 
0.46100306510925293, 1.2179055213928223, 1.5783577335404864, 1732747285.0040498, 
0.4617856740951538, 1.226732611656189, 1.5224065517828798, 1732747285.094017, 
0.4625108242034912, 1.236461877822876, 1.4320108639337281, 1732747285.2039142, 
0.4638887643814087, 1.244343638420105, 1.396582311879511, 1732747285.302972, 
0.46620744466781616, 1.253053903579712, 1.352748072790579, 1732747285.4029486, 
0.4682268798351288, 1.2609282732009888, 1.3103907727085622, 1732747285.4945161, 
0.4713645279407501, 1.2695131301879883, 1.2213785851749535, 1732747285.6039104, 
0.47455349564552307, 1.277502179145813, 1.1424235858039025, 1732747285.702956, 
0.4781060218811035, 1.284969449043274, 1.0865927967330846, 1732747285.8040457, 
0.4833379089832306, 1.2927278280258179, 1.047351789045751, 1732747285.9128544, 
0.4880564510822296, 1.2994970083236694, 1.007517823654018, 1732747286.0039175, 
0.4934694170951843, 1.3069065809249878, 0.9626039417047949, 1732747286.1029437, 
0.49930819869041443, 1.3142857551574707, 0.9175115634407457, 1732747286.2040837, 
0.5057148933410645, 1.321708083152771, 0.8837072756065757, 1732747286.3131883, 
0.5109272599220276, 1.3272453546524048, 0.8714800519363545, 1732747286.4039168, 
0.5171009302139282, 1.3336868286132812, 0.8541652670638751, 1732747286.5040166, 
0.5233015418052673, 1.3396226167678833, 0.8382128659611902, 1732747286.6039999, 
0.5289498567581177, 1.3450530767440796, 0.8272888106871716, 1732747286.6953523, 
0.5359855890274048, 1.3516751527786255, 0.8151335950199722, 1732747286.8038998, 
0.5425132513046265, 1.3582863807678223, 0.8093041375870615, 1732747286.9039812, 
0.5486815571784973, 1.3646892309188843, 0.8091017888384537, 1732747287.0046344, 
0.5544069409370422, 1.3698534965515137, 0.8085626202240677, 1732747287.0937905, 
0.5615014433860779, 1.3767030239105225, 0.8062290832676886, 1732747287.2038577, 
0.5677343606948853, 1.3831207752227783, 0.805292653721108, 1732747287.3039868, 
0.574758768081665, 1.3904283046722412, 0.805292653721108, 1732747287.4144382, 
0.5767097473144531, 1.3925622701644897, 0.8066939948711327, 1732747287.443982, 
0.5870473980903625, 1.4028897285461426, 0.8066419413049394, 1732747287.6038847, 
0.5903637409210205, 1.4059078693389893, 0.8067176503866621, 1732747287.6543431, 
0.5966306328773499, 1.41228187084198, 0.8067176503866621, 1732747287.754124, 
0.6069386005401611, 1.4229003190994263, 0.8064988093720658, 1732747287.9137478, 
0.612724781036377, 1.4287142753601074, 0.8064988093720658, 1732747288.0036616, 
0.6190996170043945, 1.4352089166641235, 0.8071309811629948, 1732747288.104157, 
0.6262012720108032, 1.442043423652649, 0.8076122155930211, 1732747288.2143, 
0.63113933801651, 1.447464108467102, 0.8056263435486662, 1732747288.2956295, 
0.6385078430175781, 1.4548128843307495, 0.8056263435486662, 1732747288.404594, 
0.6445449590682983, 1.461186408996582, 0.8056263435486662, 1732747288.5043504, 
0.6508318185806274, 1.467581868171692, 0.8056263435486662, 1732747288.6041381, 
0.6579799056053162, 1.4746936559677124, 0.8045954689904363, 1732747288.7141244, 
0.6636896133422852, 1.480309247970581, 0.8033246178477367, 1732747288.8038566, 
0.6701292395591736, 1.4867222309112549, 0.8033246178477367, 1732747288.9047513, 
0.6765410304069519, 1.492903232574463, 0.8016903431734153, 1732747289.0040998, 
0.6819489598274231, 1.4983155727386475, 0.8003067348683114, 1732747289.0942507, 
0.6889609694480896, 1.5054866075515747, 0.7991662922784742, 1732747289.204029, 
0.6953683495521545, 1.5120104551315308, 0.7976683094224007, 1732747289.304362, 
0.7014533281326294, 1.5184468030929565, 0.7976683094224007, 1732747289.4043715, 
0.7088363170623779, 1.5258190631866455, 0.7976683094224007, 1732747289.5145798, 
0.7143427729606628, 1.5315901041030884, 0.7973660037538456, 1732747289.6049075, 
0.7208265662193298, 1.5380539894104004, 0.7982918478661497, 1732747289.704014, 
0.7279927134513855, 1.5450223684310913, 0.7982918478661497, 1732747289.8142188, 
0.7343509793281555, 1.551529049873352, 0.7977542504867082, 1732747289.9138243, 
0.7400620579719543, 1.5571187734603882, 0.7995275703025668, 1732747290.0051384, 
0.7467159628868103, 1.5636441707611084, 0.7988832910291731, 1732747290.1041741, 
0.7536028027534485, 1.5706336498260498, 0.7973787568402613, 1732747290.2140806, 
0.7602275609970093, 1.577247977256775, 0.7973787568402613, 1732747290.3139606, 
0.7660742998123169, 1.5832594633102417, 0.7973787568402613, 1732747290.4050963, 
0.7728481888771057, 1.5900307893753052, 0.7973787568402613, 1732747290.504002, 
0.7793264985084534, 1.5965803861618042, 0.7949426792482136, 1732747290.604204, 
0.7865380644798279, 1.6037518978118896, 0.794279270700808, 1732747290.7140493, 
0.7925206422805786, 1.6094695329666138, 0.794279270700808, 1732747290.8039746, 
0.7993273735046387, 1.6158366203308105, 0.7951644587021344, 1732747290.9043577, 
0.8058411478996277, 1.6222031116485596, 0.7944745890590326, 1732747291.0044, 
0.8128411173820496, 1.629305124282837, 0.7947366129841079, 1732747291.1143591, 
