e, e_dot, e_int, stamp, 
3.812938484951068, -4.8072733941732317e-08, 0.7625876979516683, 1732747013305134640, 
3.812938484951068, 0.0, 0.7625876969902136, 1732747013401294637, 
3.812938484951068, 0.0, 0.7625876969902136, 1732747013495348388, 
3.812938499372883, 4.807271617816392e-08, 0.7625876979516679, 1732747013593266731, 
3.812938499372883, 4.807271617816392e-08, 0.7625876989131223, 1732747013704708317, 
3.81289533282691, -0.00014388848657601963, 0.762584822104845, 1732747013802727693, 
3.807273297912245, -0.01888400486879327, 0.7622071420074692, 1732747013895481883, 
3.7969301880657222, -0.05321714920395978, 0.7611399212536585, 1732747013993068053, 
3.786822031231531, -0.06817088893571317, 0.7594017011473, 1732747014106337941, 
3.7779827086692905, -0.06315826465477237, 0.7574489951977695, 1732747014204205367, 
3.769502198672963, -0.057732775195226495, 0.7556204625715857, 1732747014294274879, 
3.7601451158466, -0.05945864274230198, 0.7538420015459235, 1732747014393699243, 
3.749015510134427, -0.0682889617951199, 0.7519108549769327, 1732747014510415579, 
3.7407863732920723, -0.06452914184842544, 0.7499964666182066, 1732747014599212117, 
3.7314820645782234, -0.0584448185206791, 0.7480855965336483, 1732747014699234196, 
3.723321409639532, -0.05821654550846785, 0.7463726565006552, 1732747014788801622, 
3.712495359730357, -0.06328901615955414, 0.7444865889298742, 1732747014909260147, 
3.704146461614474, -0.06391649341686012, 0.7426642153989576, 1732747014999222826, 
3.6951493886843427, -0.057819903486714765, 0.7407860806686115, 1732747015099240786, 
3.685123346852435, -0.06341038254012925, 0.7389612798100835, 1732747015209297659, 
3.676341112673601, -0.06269425336913918, 0.7371075898806919, 1732747015310270559, 
3.6682921137038833, -0.0561041104951728, 0.7353171048819946, 1732747015399261262, 
3.6598860795366255, -0.05485011045658498, 0.7336346203942739, 1732747015499253128, 
3.6507211755973463, -0.058569793688456606, 0.7319266245891903, 1732747015609116852, 
3.642287873307102, -0.05866068743174561, 0.7301930085627383, 1732747015710278097, 
3.635289578329132, -0.051438657560714716, 0.728553241815572, 1732747015799222059, 
3.6271637037373687, -0.05041389856577686, 0.7269827436915735, 1732747015898655634, 
3.6184379152123127, -0.05617221038939727, 0.7253927464852542, 1732747016009299533, 
3.610514639566792, -0.05549688056858848, 0.7237410839010983, 1732747016111316675, 
3.6034577609342056, -0.04993384759369057, 0.7221606877142207, 1732747016199228514, 
3.5958421980099526, -0.04890813852279852, 0.7206543065673967, 1732747016299339688, 
3.5874320828896167, -0.05341892681529625, 0.7191154694555849, 1732747016408940868, 
3.5797849090701637, -0.05352429646596324, 0.7175372793313155, 1732747016504285223, 
3.5726711232560127, -0.04920319877868007, 0.7159925410143861, 1732747016599231223, 
3.5650232428541435, -0.04920555405340051, 0.7144986183453547, 1732747016699349955, 
3.5571490046105256, -0.05174039548495676, 0.7129895580480454, 1732747016809320470, 
3.5497760962705165, -0.05082382194542342, 0.711463222915679, 1732747016905412642, 
3.542886476227831, -0.04754176127564828, 0.709987438473925, 1732747016999393258, 
3.53544374277169, -0.04777451166275556, 0.7085404210180025, 1732747017099347021, 
3.527478816933937, -0.051358864312981055, 0.7070539357288972, 1732747017209599936, 
3.5198492566437904, -0.051981620426331254, 0.7055181210899611, 1732747017305293400, 
3.5129155134480516, -0.048544344952950645, 0.704016239135052, 1732747017399242999, 
3.5058161356759294, -0.04677706989287008, 0.7025720603845181, 1732747017500368594, 
3.497507000744694, -0.05136170901119286, 0.7010825766579117, 1732747017609354148, 
3.490396443363342, -0.0513989743752911, 0.699581305318931, 1732747017705298934, 
3.483116904118649, -0.04796698875348208, 0.6980680232151123, 1732747017799575786, 
3.4758701096033495, -0.04842111253330857, 0.6966255638056894, 1732747017900412692, 
3.4676534432692754, -0.05154486949791259, 0.6951093637994182, 1732747018009389653, 
3.4599087033948055, -0.05320468736181342, 0.6935621504178288, 1732747018106305556, 
3.453125090788071, -0.04842784160401514, 0.6920458158301435, 1732747018199249190, 
3.4458965334791865, -0.04670723305206348, 0.6905953551774708, 1732747018300358923, 
3.4373443603576534, -0.05260243476805796, 0.6890910656416608, 1732747018409013052, 
3.430199758775971, -0.0523225823440517, 0.6875627101741875, 1732747018506288024, 
3.423324184935088, -0.046733918075217616, 0.6860578869379141, 1732747018599380306, 
3.4158930404768313, -0.04768906099713218, 0.6846277989458593, 1732747018700365965, 
3.407434805482417, -0.052964598175570345, 0.6831101353929558, 1732747018808684518, 
3.400013061253265, -0.05293326407855403, 0.6815560604808342, 1732747018906616346, 
3.3930998154715044, -0.04778330003637551, 0.6800365121471458, 1732747018999256428, 
3.385570258313802, -0.048142676464877354, 0.6785788756692381, 1732747019100376529, 
3.377340059283043, -0.0525325206282042, 0.6770673422045567, 1732747019209095274, 
3.36991777193246, -0.05217495460447363, 0.675521872635287, 1732747019306368308, 
3.3633316076882003, -0.046694838649476246, 0.6740392959269136, 1732747019399296028, 
3.3562187658718337, -0.04566335353542043, 0.6726312096994995, 1732747019496379541, 
3.3477757861268076, -0.0518527385379756, 0.6711550773124562, 1732747019609564117, 
3.340384680164705, -0.05278028569042951, 0.669625282144223, 1732747019707324273, 
3.333415725999035, -0.04786686709257489, 0.6681050794860365, 1732747019799299301, 
3.3260529674065578, -0.047772375860490136, 0.6666568915713532, 1732747019896376480, 
3.317667504353574, -0.052494072151536564, 0.6651424131839445, 1732747020009323847, 
3.3103399990023687, -0.0523765613472967, 0.6636040313841666, 1732747020107332523, 
3.3035893651641013, -0.04692713063157624, 0.6621064579013363, 1732747020199279905, 
3.296257825574854, -0.046940578091715736, 0.6606791459827549, 1732747020297388193, 
3.289233432462485, -0.04785310900538834, 0.6592720415467627, 1732747020389507160, 
3.280724077865055, -0.05177915903266328, 0.6577476890601595, 1732747020507328298, 
3.2739907411326628, -0.050808971099406776, 0.6562632167640136, 1732747020599285604, 
3.266727423345587, -0.04665551506489359, 0.6547628161562203, 1732747020697387256, 
3.258440038736049, -0.05183567465537978, 0.6532772135476199, 1732747020811095006, 
3.2513856176229554, -0.05113935240877184, 0.6517702053136394, 1732747020908406686, 
3.2446450067177923, -0.045983440060854974, 0.6502980442051197, 1732747020999284092, 
3.237376907780586, -0.0466956994745645, 0.6488938354747555, 1732747021098450113, 
3.2305287323614795, -0.04705424785437599, 0.6475033764573239, 1732747021188899142, 
3.2220602473514197, -0.051055534763887835, 0.645997725832899, 1732747021308337989, 
3.2150987212286894, -0.051433370442633596, 0.6445125133961058, 1732747021399285305, 
3.2080695196205946, -0.04663575910275034, 0.6430152325467136, 1732747021498326375, 
3.2000768884623545, -0.05007277588778317, 0.6415496752874426, 1732747021610979067, 
3.192729764374493, -0.0511325174870055, 0.6400584114971628, 1732747021708451051, 
3.1858932305181473, -0.04727885981402391, 0.6385799922236663, 1732747021800316706, 
3.1787191899935476, -0.046701914603151096, 0.6371561456590792, 1732747021898340767, 
3.170858644592771, -0.0501152864179207, 0.6356980710069644, 1732747022010836958, 
3.163928997224445, -0.04930064256367513, 0.6342337887873842, 1732747022108351274, 
3.1569687076211466, -0.04629978990541517, 0.6327837566292243, 1732747022201342166, 
3.1503066687257846, -0.04540776166220173, 0.6314136249047584, 1732747022298322539, 
3.1438847103924967, -0.04361332409549945, 0.6300773391159619, 1732747022389462006, 
3.135905215032114, -0.048004845645568395, 0.628673106276693, 1732747022509350374, 
3.1300745565172616, -0.04603384625078366, 0.6273242987961248, 1732747022600339234, 
3.1236413413431645, -0.04087957896316515, 0.6259747408595027, 1732747022699366512, 
3.1168303431018765, -0.044147378051283916, 0.6247030827308201, 1732747022809124342, 
3.1109858007092988, -0.04218513544621919, 0.6234304990102894, 1732747022909359398, 
3.1058861829474607, -0.036480533848052644, 0.6222468217839091, 1732747023000359190, 
3.1003079416449424, -0.03559286354785455, 0.6211453283534467, 1732747023099384287, 
3.0955109178556124, -0.034584216972827576, 0.6201136694965343, 1732747023188785287, 
3.0896221573114877, -0.03561928111151561, 0.619029401120803, 1732747023309468136, 
3.085113828676, -0.03465696393204117, 0.6180164602562067, 1732747023400332486, 
3.0808121465573457, -0.029366702513806686, 0.6170365421696555, 1732747023499418098, 
3.0758187645660273, -0.03098354703324239, 0.6161163159866249, 1732747023608844678, 
3.071620950941381, -0.030637318719882362, 0.6152167908043169, 1732747023710366314, 
3.068078052033642, -0.02580237510795058, 0.6143678511694034, 1732747023800340600, 
3.0644870831534012, -0.023779559293265844, 0.6136124057418949, 1732747023899384281, 
3.0606110631765073, -0.02488996285711605, 0.6128784132242368, 1732747024009367313, 
3.0576089433097775, -0.022927132812079105, 0.6121804726426457, 1732747024109370925, 
3.0549899543854413, -0.018737029303553438, 0.6115473307247816, 1732747024200347116, 
3.0526915316886396, -0.01639137207045967, 0.6110193619589239, 1732747024299341046, 
3.050682068680238, -0.014359619017344135, 0.6105575703169546, 1732747024389091559, 
3.048406786803118, -0.014282482951738137, 0.6101186924781331, 1732747024510548165, 
3.0471010019352143, -0.011936889150079288, 0.6097459904945713, 1732747024600340591, 
3.046114086419587, -0.00764233461177118, 0.6094414583438613, 1732747024699449350, 
3.0456078021197857, -0.00497733271809538, 0.6092548593649725, 1732747024809088063, 
3.0451336062522953, -0.0032682672243048807, 0.6091236996527778, 1732747024910379698, 
3.0447835740918237, -0.002747426759873347, 0.6090349988309269, 1732747025000348115, 
3.0449317600931893, -0.0006728205303533722, 0.6089899293624872, 1732747025100382678, 
3.0451875552520766, 0.0013466038675099175, 0.6089935259624726, 1732747025189387393, 
3.045680848299697, 0.002496960688359214, 0.6090533442429975, 1732747025310465715, 
3.0455440456688287, 0.001188301389173733, 0.6090941632813734, 1732747025401388207, 
3.0458219640861954, 0.00047038595499445296, 0.6091364572036482, 1732747025499363428, 
3.0459975657465663, 0.0015117335924585973, 0.609157571700106, 1732747025590418048, 
3.0462859388707226, 0.0015465826150906636, 0.6092070312468989, 1732747025710397844, 
3.046430177104838, 0.0014420378609051692, 0.6092475787814751, 1732747025801364877, 
3.0466271437348995, 0.0011373495472562685, 0.6092895506473641, 1732747025899367972, 
3.0466169663944322, 0.0006226309653145634, 0.6093116191489445, 1732747025990445932, 
3.0463625970305577, -0.0008818223478061308, 0.6093071138106593, 1732747026110416841, 
3.0464613030322605, -0.0005188778739058838, 0.6092960577638167, 1732747026199366891, 
3.04622575006997, -0.0004561565352926659, 0.6092699766755192, 1732747026299397249, 
3.046405060754236, -0.00018747426008195825, 0.609272807590431, 1732747026390191577, 
3.0457885737153925, -0.0014572545152580219, 0.6092279589693066, 1732747026510461231, 
3.0451846798910123, -0.004067936210745415, 0.6091585542907094, 1732747026599387424, 
3.0442712562381558, -0.005057724924122375, 0.6090163006563041, 1732747026699402992, 
3.042512793661873, -0.008906287430464252, 0.6087979153194027, 1732747026789666124, 
3.0398714855307247, -0.014665902358103425, 0.6084437023620503, 1732747026910490904, 
3.037324936628013, -0.01729285677953385, 0.6079806143880406, 1732747026999376961, 
3.034355978023886, -0.01838502502279571, 0.6074368266788415, 1732747027098678281, 
3.0308333790239903, -0.021638525346741783, 0.6068342862450592, 1732747027209061163, 
3.0279304720658686, -0.021418353193391287, 0.606207988607583, 1732747027310385357, 
3.0253617259415813, -0.018238843608030148, 0.6056083718020959, 1732747027399611236, 
3.0222057616206484, -0.019082368150734236, 0.6050331973085399, 1732747027498827975, 
3.019103197113615, -0.02086176275988727, 0.604444712311723, 1732747027589908960, 
3.0150128510193883, -0.023976368670866794, 0.6037547873169101, 1732747027710523388, 
3.011460774698231, -0.025474741384613846, 0.6030384548554156, 1732747027799034808, 
3.007368325969946, -0.0254817501648071, 0.6022561301125043, 1732747027900125552, 
3.0036577678726486, -0.026010022751941086, 0.6014991245693884, 1732747027990519360, 
2.9989973170128916, -0.027903363190181867, 0.6006682273903657, 1732747028109942965, 
2.9955619476022353, -0.026986067568044447, 0.5998811354991851, 1732747028199955301, 
2.9922556837623167, -0.022472110835249914, 0.5991209965584962, 1732747028300518425, 
2.9893484271964317, -0.02071173468601195, 0.5984777372373988, 1732747028390707232, 
2.985461699423563, -0.022646614462512222, 0.5978043873588208, 1732747028510502608, 
2.982609720253644, -0.02246235647595925, 0.5971613231249092, 1732747028600597787, 
