e, e_dot, e_int, stamp, 
1.6767900557777242, 2.4123997614348507e-08, 0.33535800911282654, 1935280000000, 
1.6767900666600835, 1.1428644771290426e-07, 0.3353580103207971, 1935348000000, 
1.6767900358781778, -6.633182151697763e-08, 0.33535801055439907, 1935450000000, 
1.673615525273036, -0.010581804623491417, 0.3351463751874198, 1935552000000, 
1.666767532456626, -0.033408344738505846, 0.3344782062405226, 1935654000000, 
1.6585911481306392, -0.050081257141322645, 0.33326494705735343, 1935756000000, 
1.64977393533758, -0.05664532373015341, 0.33167550772832305, 1935858000000, 
1.6404158196754872, -0.06058442818384006, 0.3299187268762471, 1935960000000, 
1.6306439077805366, -0.06376675852347802, 0.32805557751957354, 1936062000000, 
1.6205906520091362, -0.06608389222117002, 0.32611002529767735, 1936164000000, 
1.6103969354598167, -0.06748990773573309, 0.32410876634996594, 1936266000000, 
1.6001211392911359, -0.06823170906000116, 0.32207391511733924, 1936368000000, 
1.5898127310492907, -0.06861401470175332, 0.3200220537200162, 1936470000000, 
1.5795116638715267, -0.06869825139869705, 0.3179630356141302, 1936572000000, 
1.569244948633528, -0.06855927471920875, 0.31590462290362303, 1936674000000, 
1.5590649262452734, -0.06815579208751125, 0.31385476925002187, 1936776000000, 
1.5489746507976676, -0.06756765945286809, 0.31181896837843126, 1936878000000, 
1.5422404844961077, -0.05608147249721881, 0.3100186707692699, 1936946000000, 
1.5321417221180167, -0.05610976226550305, 0.3082237904941195, 1937048000000, 
1.5220775894539866, -0.06720965014040366, 0.3064306530712074, 1937150000000, 
1.512034626551559, -0.06702365188819244, 0.3044169292082375, 1937252000000, 
1.5020063362496037, -0.06690417734794323, 0.30240790348367663, 1937354000000, 
1.4920261783795299, -0.0666948272400969, 0.30040447607871285, 1937456000000, 
1.4820942996125823, -0.06637345545673783, 0.2984084542827811, 1937558000000, 
1.4722051777340721, -0.06607000215152592, 0.29642171038174564, 1937660000000, 
1.4623615105321255, -0.06577596360152278, 0.29444406585858535, 1937762000000, 
1.4525912536192382, -0.06537974704944623, 0.2924771961256957, 1937864000000, 
1.4427855753834347, -0.06525311716230275, 0.2905158893023199, 1937966000000, 
1.4328907011832124, -0.06566850812008622, 0.288551168679059, 1938068000000, 
1.4229441057178573, -0.06613823221859105, 0.28657469215230025, 1938170000000, 
1.412971821648392, -0.06639626511606804, 0.2845871085699641, 1938272000000, 
1.4029869069907526, -0.06652399575701591, 0.28259352229046686, 1938374000000, 
1.3929947081310894, -0.0665903783910086, 0.2805968957846823, 1938476000000, 
1.386336721231007, -0.05550061919915213, 0.2788212224235232, 1938544000000, 
1.3763576387166712, -0.055456898048060754, 0.27704593787191784, 1938646000000, 
1.3663874393172926, -0.06649760637904789, 0.27527211995099804, 1938748000000, 
1.3564365988221483, -0.06640346631507625, 0.27327877845707416, 1938850000000, 
1.3464789898104574, -0.06636149835611709, 0.2712868685299932, 1938952000000, 
1.3364467178082626, -0.06663293671295219, 0.2692908204293912, 1939054000000, 
1.3263746039390274, -0.06701461957143347, 0.26728668743718315, 1939156000000, 
1.316273221341774, -0.06724498822162861, 0.26527296953927093, 1939258000000, 
1.3061425821590518, -0.06744007259991876, 0.26325269382932354, 1939360000000, 
1.2960233562109733, -0.06749955043600246, 0.26122927731412, 1939462000000, 
1.285892018921403, -0.06750187745882948, 0.25920386381942856, 1939564000000, 
1.2757507013916345, -0.06757551606446273, 0.257177738434934, 1939666000000, 
1.2656140218644287, -0.06759332352324732, 0.25515044947849774, 1939768000000, 
1.255489561024446, -0.06753713455729467, 0.25312361895203395, 1939870000000, 
1.2453420554068528, -0.06757322152525298, 0.25109637588638184, 1939972000000, 
1.2351217822742282, -0.06789259583405964, 0.24906355991370177, 1940074000000, 
1.2282996961808812, -0.056807864086572124, 0.24725090225746416, 1940142000000, 
1.218091337643048, -0.05676814877060066, 0.24543418773987716, 1940244000000, 
1.2078699883099093, -0.0680990262365729, 0.24361740147558925, 1940346000000, 
1.1976474913885187, -0.06814615418176444, 0.24157392115609838, 1940448000000, 
1.1874719476838553, -0.06799346875351331, 0.23953262849215223, 1940550000000, 
1.1773164489883483, -0.0677701413339012, 0.23749572587071482, 1940652000000, 
1.167164644589531, -0.0676910103144146, 0.2354635360841156, 1940754000000, 
1.1570210564139964, -0.0676513085811729, 0.23343347666612504, 1940856000000, 
1.1468879220766393, -0.06758907504297233, 0.23140490820534443, 1940958000000, 
1.136717205250707, -0.06767950387763122, 0.22937507891608952, 1941060000000, 
1.1264876512414361, -0.06800090278401043, 0.22733951857125215, 1941162000000, 
1.1162638020689784, -0.06817801060576241, 0.22529791057074142, 1941264000000, 
1.1060224982653906, -0.06821717658681854, 0.22325159677172032, 1941366000000, 
1.0957847800044938, -0.06826340688161532, 0.2212047386892575, 1941468000000, 
1.0856031512790913, -0.06806448995433072, 0.219160695303265, 1941570000000, 
1.075428864312072, -0.06785305230807263, 0.21712111970637715, 1941672000000, 
1.065256142064046, -0.06782336405015095, 0.21508587717701397, 1941774000000, 
1.05847668720569, -0.05650725702127287, 0.2132774462387872, 1941842000000, 
1.0483089071198453, -0.05649078314733602, 0.21146944909263876, 1941944000000, 
1.0381391807161582, -0.06779168829843973, 0.20966165166944623, 1942046000000, 
1.0279622864327553, -0.06782206895696641, 0.2076273582845839, 1942148000000, 
