e, e_dot, e_int, stamp, 
-0.9695841511850234, 1.7436033032206903e-06, -0.19391689249056593, 1935280000000, 
-0.9695838852162748, 2.255637254015378e-06, -0.19391683988724992, 1935348000000, 
-0.9695837996650172, 1.1717333540476698e-06, -0.1939167890710877, 1935450000000, 
-0.9629349387188364, 0.022163154991461376, -0.19347350824000853, 1935552000000, 
-0.9098925311854544, 0.1989708949318758, -0.18949408463795386, 1935654000000, 
-0.8405773923988391, 0.4078584877333243, -0.18089365748687533, 1935756000000, 
-0.7701261585296069, 0.4658879088528252, -0.16803973880759335, 1935858000000, 
-0.7000019786355731, 0.46858471254421996, -0.15404703530426792, 1935960000000, 
-0.6365544452676426, 0.44523904420654753, -0.1404455054955215, 1936062000000, 
-0.577888355793009, 0.40704540947521367, -0.12762965197974832, 1936164000000, 
-0.5382300642468938, 0.32774793673582936, -0.11684485768716969, 1936266000000, 
-0.27649404966915925, 1.0046476870794991, -0.09284083131393747, 1936368000000, 
-0.22962392975194224, 1.0286871149831718, -0.06962320291119968, 1936470000000, 
-0.21291012654519248, 0.21194641041322257, -0.047935207064419595, 1936572000000, 
-0.16906296491292538, 0.20186988279672283, -0.04077313474733734, 1936674000000, 
-0.13913787977998338, 0.2459074892173637, -0.034740731415873416, 1936776000000, 
-0.15174392973714923, 0.05773011725258718, -0.030662984962003866, 1936878000000, 
-0.15714709443966202, -0.060030715532262136, -0.02986859359711964, 1936946000000, 
-0.14473396870922128, 0.02336653675975982, -0.030241666192402167, 1937048000000, 
-0.13916955458154057, 0.05992513286040483, -0.02940337451536159, 1937150000000, 
-0.13859923960136156, 0.020449097026199087, -0.028166850859474894, 1937252000000, 
-0.12907275983984157, 0.03365598247233, -0.02712277026818291, 1937354000000, 
0.08700173711555514, 0.7520032557230557, -0.012044684155043199, 1937456000000, 
0.10792439771586304, 0.789990525185682, 0.004390224999438442, 1937558000000, 
0.13053513776630732, 0.14511133550250724, 0.0216974181731817, 1937660000000, 
0.08384418725127896, -0.08026736821528029, 0.021486914848896622, 1937762000000, 
0.07728767350415389, -0.17749154754051144, 0.01944446656811601, 1937864000000, 
0.046907540883309284, -0.1231221545598989, 0.013869293442582808, 1937966000000, 
0.025110616016221776, -0.1739235249597737, 0.00995372202691233, 1938068000000, 
0.01287926540232398, -0.11342758493661768, 0.005659828153457003, 1938170000000, 
0.008051889493426945, -0.05686242174264944, 0.0030694513941315134, 1938272000000, 
0.006438023183359842, -0.021470807396547126, 0.0018246118719407178, 1938374000000, 
0.16807130613034582, 0.5333980554563963, 0.012170747920475507, 1938476000000, 
0.17580754085541717, 0.5645650589068577, 0.023354458011274854, 1938544000000, 
0.1881732875648452, 0.06700660478166458, 0.03547014230337388, 1938646000000, 
0.200699730423207, 0.08297396522596608, 0.037645370589564624, 1938748000000, 
0.20505922398556353, 0.0562864547357278, 0.039595482798241044, 1938850000000, 
0.17711954382694906, -0.07860062198752645, 0.03885856654904797, 1938952000000, 
0.2709806877088792, 0.21973821241105215, 0.04354396370142612, 1939054000000, 
0.2608939842444804, 0.2792481347251045, 0.047266281052020576, 1939156000000, 
0.252487415958893, -0.06164423916662054, 0.05229080586081684, 1939258000000, 
0.24924062931364888, -0.03884451643610509, 0.05084146863446815, 1939360000000, 
0.2327611493830275, -0.06575422191955171, 0.048965946310371294, 1939462000000, 
0.008489946217442146, -0.8025022769873558, 0.0326994483276079, 1939564000000, 
-0.022541760512502895, -0.851009699651768, 0.014580622339197782, 1939666000000, 
-0.05295439572766614, -0.20481447315036094, -0.004467080668181792, 1939768000000, 
-0.082666743440027, -0.2004166097584137, -0.010544193312013068, 1939870000000, 
-0.0920972111945102, -0.13047605155614686, -0.015181223357480221, 1939972000000, 
-0.07144077061287102, 0.03741990942385328, -0.016413648349827215, 1940074000000, 
0.06042853024895156, 0.5084191381448725, -0.006873963437228643, 1940142000000, 
0.07442846100812006, 0.4862307720699703, 0.004227748042946707, 1940244000000, 
0.09366980682849135, 0.11080425526513264, 0.015235119872370865, 1940346000000, 
0.11351570726369586, 0.13029082085191934, 0.018774265006687153, 1940448000000, 
0.1089523632841134, 0.050941854852073476, 0.021075858491753374, 1940550000000, 
-0.08078028714805652, -0.6476533147058413, 0.009445852226650182, 1940652000000, 
-0.1031289510746134, -0.7069377145290893, -0.004997124995903768, 1940754000000, 
-0.1264222752895745, -0.15213996047172662, -0.02068876756748296, 1940856000000, 
-0.1494310929610887, -0.15434047295491768, -0.02526548795501844, 1940958000000, 
-0.14892936728069195, -0.07502363997039148, -0.028318849035423675, 1941060000000, 
-0.00044702987454092735, 0.4966135436218259, -0.019920499341088103, 1941162000000, 
0.017641964364062623, 0.5552377721491819, -0.00878229551941135, 1941264000000, 
0.04357536515089522, 0.14674131675145383, 0.004051353309361128, 1941366000000, 
0.06716626611631149, 0.16508100584082955, 0.008558906375417955, 1941468000000, 
